490030003,41.492778,-112.018056
490050004,41.731111,-111.8375
490050007,41.842778,-111.85194
490110004,40.902967,-111.884467
490351001,40.708611,-112.094722
490353006,40.7343,-111.8721
490353010,40.7955,-111.9309
490450003,40.543371,-112.298814
490450004,40.6005,-112.355
490490002,40.253611,-111.663056
490494001,40.341389,-111.713611
490495010,40.136389,-111.659722
490570002,41.206389,-111.974722
490571003,41.3028,-111.9865
